id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
XA-01,ບໍ່ແຕນ,Botene,botene-xa-01,XA-01,37,17.619,101.063
XA-02,ຫົງສາ,Hongsa,hongsa-xa-02,XA-02,61,19.724,101.47
XA-03,ແກ່ນທ້າວ,Kenethao,kenethao-xa-03,XA-03,44,17.808,101.393
XA-04,ຄອບ,Khop,khop-xa-04,XA-04,43,19.693,100.561
XA-05,ເງີນ,Ngeun,ngeun-xa-05,XA-05,38,19.776,101.129
XA-06,ປາກລາຍ,Parklai,parklai-xa-06,XA-06,104,18.473,101.569
XA-07,ພຽງ,Phiang,phiang-xa-07,XA-07,57,18.929,101.454
XA-08,ທົ່ງມີໄຊ,Thongmyxay,thongmyxay-xa-08,XA-08,17,18.423,101.179
XA-09,ໄຊຍະບູລີ,Xayabury,xayabury-xa-09,XA-09,97,19.223,101.662
XA-10,ໄຊສະຖານ,Xaysathan,xaysathan-xa-10,XA-10,15,19.444,101.39
XA-11,ຊຽງຮ່ອນ,Xienghone,xienghone-xa-11,XA-11,97,19.73,100.862
