id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
AT-01,Phouvong,Phouvong,phouvong-at-01,AT-01,31,14.611,107.075
AT-02,Sanamxay,Sanamxay,sanamxay-at-02,AT-02,44,14.708,106.401
AT-03,Sanxay,Sanxay,sanxay-at-03,AT-03,73,15.049,107.296
AT-04,Xaysetha,Xaysetha,xaysetha-at-04,AT-04,65,14.888,107.034
