id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
XE-01,ດັກຈຶງ,Dakcheung,dakcheung-xe-01,XE-01,132,15.317,107.512
XE-02,ກະເລິມ,Kaleum,kaleum-xe-02,XE-02,141,15.93,107.195
XE-03,ລະມາມ,Lamarm,lamarm-xe-03,XE-03,58,15.418,106.782
XE-04,ທ່າແຕງ,Thateng,thateng-xe-04,XE-04,55,15.466,106.496
